AidTypeDescriptor,BeginDate,StudentUniqueId,EndDate,AidConditionDescription,AidAmount,PellGrantRecipient
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002982,2018-05-10,NEED BASED,5270.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001224,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006527,2018-05-10,NEED BASED,5470.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004153,2018-05-10,NEED BASED,5180.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005331,2018-05-10,NEED BASED,5180.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002985,2018-05-10,NEED BASED,5136.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005334,2018-05-10,NEED BASED,5180.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000588,2018-05-10,NEED BASED,5070.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005346,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002987,2018-08-17,NEED BASED,4838.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002994,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000589,2018-05-10,NEED BASED,1970.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005349,2018-05-10,NEED BASED,835.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001804,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003001,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000603,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005352,2018-08-17,NEED BASED,8072.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003007,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001808,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005361,2017-12-14,NEED BASED,2335.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006556,2017-12-14,NEED BASED,2960.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000626,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005384,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004204,2018-05-10,NEED BASED,3770.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001330,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003035,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001843,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006578,2018-05-10,NEED BASED,3700.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004212,2017-12-14,NEED BASED,1635.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001339,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001343,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003044,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006583,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004219,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003045,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006590,2018-05-10,NEED BASED,4178.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001353,2018-08-17,NEED BASED,5963.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001854,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006593,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000638,2018-08-17,NEED BASED,4755.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001866,2018-08-17,NEED BASED,5205.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004236,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001870,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005425,2018-05-10,NEED BASED,3803.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006607,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001371,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003050,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005447,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003062,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001402,2018-07-10,NEED BASED,5963.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004251,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006626,2018-07-10,NEED BASED,6588.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001417,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003085,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003091,2018-05-10,NEED BASED,5180.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001886,2018-08-17,NEED BASED,6660.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000671,2018-08-17,NEED BASED,7522.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001896,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001897,2018-05-10,NEED BASED,4370.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004272,2018-08-17,NEED BASED,6838.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001898,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004279,2018-07-10,NEED BASED,7338.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001444,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006661,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001900,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001901,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000687,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001448,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000688,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006664,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005483,2017-12-14,NEED BASED,2220.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005488,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000692,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005493,2018-07-10,NEED BASED,6213.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001910,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004290,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005498,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001470,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005504,2018-05-10,NEED BASED,2957.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000700,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001914,2018-08-17,NEED BASED,7338.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005508,2018-05-10,NEED BASED,5870.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003116,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006699,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004293,2018-05-10,NEED BASED,5370.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006711,2018-07-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006715,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005536,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006725,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003136,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005549,2018-05-10,NEED BASED,3970.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003141,2018-07-10,NEED BASED,6463.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006727,2018-05-10,NEED BASED,5180.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003146,2018-05-10,NEED BASED,4870.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005553,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001934,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005558,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001938,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000721,2018-05-10,NEED BASED,2570.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005559,2018-08-17,NEED BASED,6660.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001946,2018-05-10,NEED BASED,2470.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004320,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006745,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000740,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001550,2018-05-10,NEED BASED,5670.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000741,2018-08-17,NEED BASED,8072.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000743,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003163,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001954,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001957,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003165,2018-07-10,NEED BASED,7213.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001572,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000751,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006749,2018-05-10,NEED BASED,2770.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003167,2018-08-17,NEED BASED,7755.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003169,2018-08-17,NEED BASED,4964.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006757,2018-08-17,NEED BASED,4070.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004346,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003176,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003177,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000765,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001968,2018-08-17,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006767,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001970,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000776,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006768,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003191,2018-05-10,NEED BASED,2970.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000793,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001636,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001644,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000801,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004370,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005589,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000802,2018-05-10,NEED BASED,4440.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004372,2018-05-10,NEED BASED,5870.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003209,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006793,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006794,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005597,2018-05-10,NEED BASED,3770.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004380,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000808,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001996,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001695,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003218,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004385,2018-07-10,NEED BASED,4692.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006832,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003219,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003223,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000829,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006845,2018-05-10,NEED BASED,3700.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001710,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005624,2017-12-14,NEED BASED,927.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004398,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002010,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003236,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005642,2018-08-17,NEED BASED,6660.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006871,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000840,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002012,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002015,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002020,2018-05-10,NEED BASED,5870.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004413,2018-08-17,NEED BASED,8880.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006877,2018-08-17,NEED BASED,6713.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001770,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003264,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002032,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001798,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004429,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001818,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003273,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006897,2017-12-14,NEED BASED,2188.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001840,2018-08-17,NEED BASED,7338.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005683,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002062,2018-08-17,NEED BASED,7338.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001850,2018-08-17,NEED BASED,6088.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000874,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006905,2018-07-10,NEED BASED,1962.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002077,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001894,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000001907,2018-07-10,NEED BASED,4639.8000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002091,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000884,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004445,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000887,2018-07-10,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004448,2018-07-10,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002100,2018-08-17,NEED BASED,7605.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002107,2018-08-17,NEED BASED,7400.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000002115,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004469,2018-07-10,NEED BASED,6587.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000004474,2018-07-10,NEED BASED,3462.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006939,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000914,2017-12-14,NEED BASED,2960.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000006950,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000000918,2018-08-17,NEED BASED,8140.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000003316,2018-05-10,NEED BASED,5920.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,2017-02-22,1000005712,2018-05-10,NEED BASED,3698.0000,TRUE
